Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
LOG4J2-709,5,2.0-beta3,607,3085,No
LOG4J2-709,4,2.0-beta2,638,3241,No
LOG4J2-709,3,2.0-beta1,658,3381,No
LOG4J2-709,2,2.0-alpha2,687,3537,No
LOG4J2-709,1,2.0-alpha1,705,3564,No
LOG4J2-707,14,2.0,0,0,No
LOG4J2-707,13,2.0-rc2,15,113,Yes
LOG4J2-707,12,2.0-rc1,143,1571,No
LOG4J2-707,11,2.0-beta9,291,1903,No
LOG4J2-707,10,2.0-beta8,364,2272,No
LOG4J2-707,9,2.0-beta7,400,2368,No
LOG4J2-707,8,2.0-beta6,430,2458,No
LOG4J2-707,7,2.0-beta5,445,2533,No
LOG4J2-707,6,2.0-beta4,535,2665,No
LOG4J2-707,5,2.0-beta3,605,2796,No
LOG4J2-707,4,2.0-beta2,636,2857,No
LOG4J2-707,3,2.0-beta1,656,2926,No
LOG4J2-707,2,2.0-alpha2,685,2993,No
LOG4J2-707,1,2.0-alpha1,703,3015,No
LOG4J2-705,15,2.0.1,0,0,No
LOG4J2-705,14,2.0,0,444,Yes
LOG4J2-705,13,2.0-rc2,18,548,Yes
LOG4J2-705,12,2.0-rc1,146,1654,No
LOG4J2-705,11,2.0-beta9,294,1980,No
LOG4J2-705,10,2.0-beta8,367,2302,No
LOG4J2-705,9,2.0-beta7,403,2398,No
LOG4J2-705,8,2.0-beta6,433,2488,No
LOG4J2-705,7,2.0-beta5,448,2563,No
LOG4J2-705,6,2.0-beta4,538,2695,No
LOG4J2-705,5,2.0-beta3,608,2826,No
LOG4J2-705,4,2.0-beta2,639,2887,No
LOG4J2-705,3,2.0-beta1,659,2956,No
LOG4J2-705,2,2.0-alpha2,688,3023,No
LOG4J2-705,1,2.0-alpha1,706,3045,No
LOG4J2-947,19,2.3,0,23,No
LOG4J2-947,18,2.2,2,51,Yes
LOG4J2-947,17,2.1,129,168,Yes
LOG4J2-947,16,2.0.2,196,426,No
LOG4J2-947,15,2.0.1,208,506,No
LOG4J2-947,14,2.0,232,628,No
LOG4J2-947,13,2.0-rc2,250,704,No
LOG4J2-947,12,2.0-rc1,378,971,No
LOG4J2-947,11,2.0-beta9,526,1333,No
LOG4J2-947,10,2.0-beta8,599,1655,No
LOG4J2-947,9,2.0-beta7,635,1751,No
LOG4J2-947,8,2.0-beta6,665,1841,No
LOG4J2-947,7,2.0-beta5,680,1916,No
LOG4J2-947,6,2.0-beta4,770,2048,No
LOG4J2-947,5,2.0-beta3,840,2179,No
LOG4J2-947,4,2.0-beta2,871,2240,No
LOG4J2-947,3,2.0-beta1,891,2309,No
LOG4J2-947,2,2.0-alpha2,920,2376,No
LOG4J2-947,1,2.0-alpha1,938,2398,No
LOG4J2-704,15,2.0.1,0,0,No
LOG4J2-704,14,2.0,17,111,Yes
LOG4J2-704,13,2.0-rc2,35,189,Yes
LOG4J2-704,12,2.0-rc1,163,636,No
LOG4J2-704,11,2.0-beta9,311,968,No
LOG4J2-704,10,2.0-beta8,384,1337,No
LOG4J2-704,9,2.0-beta7,420,1433,No
LOG4J2-704,8,2.0-beta6,450,1523,No
LOG4J2-704,7,2.0-beta5,465,1598,No
LOG4J2-704,6,2.0-beta4,555,1730,No
LOG4J2-704,5,2.0-beta3,625,1861,No
LOG4J2-704,4,2.0-beta2,656,1922,No
LOG4J2-704,3,2.0-beta1,676,1991,No
LOG4J2-704,2,2.0-alpha2,705,2058,No
LOG4J2-704,1,2.0-alpha1,723,2080,No
LOG4J2-946,18,2.2,0,0,No
LOG4J2-946,17,2.1,98,113,Yes
LOG4J2-946,16,2.0.2,165,449,Yes
LOG4J2-946,15,2.0.1,177,529,No
LOG4J2-946,14,2.0,201,795,No
LOG4J2-946,13,2.0-rc2,219,871,No
LOG4J2-946,12,2.0-rc1,347,1263,No
LOG4J2-946,11,2.0-beta9,495,1736,No
LOG4J2-946,10,2.0-beta8,568,2118,No
LOG4J2-946,9,2.0-beta7,604,2398,No
LOG4J2-946,8,2.0-beta6,634,2488,No
LOG4J2-946,7,2.0-beta5,649,2563,No
LOG4J2-946,6,2.0-beta4,739,2695,No
LOG4J2-946,5,2.0-beta3,809,2826,No
LOG4J2-946,4,2.0-beta2,840,2887,No
LOG4J2-946,3,2.0-beta1,860,2956,No
LOG4J2-946,2,2.0-alpha2,889,3023,No
LOG4J2-946,1,2.0-alpha1,907,3045,No
LOG4J2-703,15,2.0.1,0,0,No
LOG4J2-703,14,2.0,3,29,Yes
LOG4J2-703,13,2.0-rc2,21,117,Yes
LOG4J2-703,12,2.0-rc1,149,424,No
LOG4J2-703,11,2.0-beta9,297,759,No
LOG4J2-703,10,2.0-beta8,370,1081,No
LOG4J2-703,9,2.0-beta7,406,1177,No
LOG4J2-703,8,2.0-beta6,436,1267,No
LOG4J2-703,7,2.0-beta5,451,1342,No
LOG4J2-703,6,2.0-beta4,541,1474,No
LOG4J2-703,5,2.0-beta3,611,1605,No
LOG4J2-703,4,2.0-beta2,642,1666,No
LOG4J2-703,3,2.0-beta1,662,1735,No
LOG4J2-703,2,2.0-alpha2,691,1802,No
LOG4J2-703,1,2.0-alpha1,709,1824,No
LOG4J2-944,18,2.2,0,0,No
LOG4J2-944,17,2.1,94,98,Yes
LOG4J2-944,16,2.0.2,161,372,Yes
LOG4J2-944,15,2.0.1,173,452,Yes
LOG4J2-944,14,2.0,197,574,Yes
LOG4J2-944,13,2.0-rc2,215,650,Yes
LOG4J2-944,12,2.0-rc1,343,1032,Yes
LOG4J2-944,11,2.0-beta9,491,1358,No
LOG4J2-944,10,2.0-beta8,564,1680,No
LOG4J2-944,9,2.0-beta7,600,1776,No
LOG4J2-944,8,2.0-beta6,630,1866,No
LOG4J2-944,7,2.0-beta5,645,1941,No
LOG4J2-944,6,2.0-beta4,735,2073,No
LOG4J2-944,5,2.0-beta3,805,2204,No
LOG4J2-944,4,2.0-beta2,836,2265,No
LOG4J2-944,3,2.0-beta1,856,2334,No
