Key,Ticket Creation Date,Resolved Date,Recorded AV,Assumed AV,Recorded AV with Missing Dates
STR-835,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-836,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-833,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-838,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-843,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-840,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-839,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-841,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-844,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-846,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-845,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-847,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-852,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-850,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-854,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-855,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-858,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-859,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-857,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-860,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-862,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-861,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-863,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-864,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-865,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-866,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-870,2,7,|,|2|3|4|5|6|7|,|Future|
STR-867,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-872,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-869,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-875,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-868,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-882,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-877,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-878,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-880,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-881,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-879,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-885,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-891,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-887,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-884,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-883,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-888,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-889,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-886,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-901,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-894,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-893,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-897,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-895,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-900,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-892,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-896,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-909,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-905,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-912,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-907,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-915,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-918,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-919,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-920,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-914,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-913,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-923,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-925,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-924,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-922,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-921,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-929,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-926,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-933,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-930,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-932,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-934,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-931,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-935,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-943,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-939,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-945,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-940,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-942,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-944,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-946,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-949,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-948,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-953,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-952,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-951,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-947,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-950,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-955,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-959,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-958,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-954,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-969,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-963,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-970,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-964,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-978,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-974,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-976,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-971,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-975,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-986,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-980,2,7,|,|2|3|4|5|6|7|,|Future|
STR-989,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-983,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-982,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-996,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-991,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-993,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-992,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-994,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-990,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1001,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1002,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-1000,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-998,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-1006,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1004,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-1008,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-1018,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1016,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1013,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1024,2,7,|,|2|3|4|5|6|7|,|Future|
STR-1021,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1020,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1025,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1033,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1030,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1029,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1027,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1031,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1028,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-1026,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1038,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1035,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-1037,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1036,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1040,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1044,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1049,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1051,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1045,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1046,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1052,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1066,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1060,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1061,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1062,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1071,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1068,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1073,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1069,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1067,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1078,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1080,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1074,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-1076,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1081,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1082,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1083,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1092,2,7,|,|2|3|4|5|6|7|,|1.0 Beta 3|
STR-1088,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1095,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1090,2,7,|,|2|3|4|5|6|7|,|1.0 Beta 3|
STR-1086,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1099,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1097,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1103,2,7,|,|2|3|4|5|6|7|,|1.0 Beta 3|
STR-1106,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-1100,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1105,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1108,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1112,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-1113,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1120,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1121,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-1123,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1119,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1127,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1132,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1130,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1126,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1131,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1136,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1133,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1134,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1145,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-1144,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1143,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1155,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1154,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-1151,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1150,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1147,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1158,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1163,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1169,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1166,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1171,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1174,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1178,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1186,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1185,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1187,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1184,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1182,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1194,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1201,2,7,|,|2|3|4|5|6|7|,|Future|
STR-1200,2,7,|,|2|3|4|5|6|7|,|Future|
STR-1204,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1203,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1199,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1205,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1206,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1208,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1211,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1212,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1221,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1216,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1218,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1219,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1217,2,7,|4|,|2|3|4|5|6|7|,|
STR-1222,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-1232,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1233,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1229,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1230,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1224,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1244,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1239,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1237,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1241,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1238,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1250,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1253,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 3|
STR-1263,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1270,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1268,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1266,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1271,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-1260,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1275,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1273,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1278,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1286,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1290,2,7,|,|2|3|4|5|6|7|,|Future|
STR-1289,2,7,|,|2|3|4|5|6|7|,|Future|
STR-1291,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1292,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-1283,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1296,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1297,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-1302,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1295,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1298,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1299,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1311,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1312,2,7,|,|2|3|4|5|6|7|,|Future|
STR-1307,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1319,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1326,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1323,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1324,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1316,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1328,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1327,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1331,2,7,|,|2|3|4|5|6|7|,|Future|
STR-1335,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1347,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1348,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-1345,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-1343,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1344,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1351,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1349,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
STR-1352,2,7,|,|2|3|4|5|6|7|,|1.1 RC1|
