Bug ID,Version Name,SZZu0,SZZu25,SZZu50,SZZu75,SZZu100,Actual
DIRSTUDIO-63,0.7.0,No,No,No,No,No,Yes
DIRSTUDIO-63,0.8.0,No,No,No,No,No,Yes
DIRSTUDIO-63,0.8.1,No,No,No,No,No,Yes
DIRSTUDIO-63,1.0.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.0.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.1.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.2.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.3.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.5.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.5.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.5.2,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,1.5.3,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,2.0.0-M1 (2.0.0.v20120111),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-63,2.0.0-M2 (2.0.0.v20120127),No,No,No,No,No,No
DIRSTUDIO-64,0.6.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,0.7.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,0.8.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,0.8.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.0.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.0.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.1.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.2.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.3.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.5.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.5.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.5.2,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,1.5.3,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-64,2.0.0-M1 (2.0.0.v20120111),No,No,No,No,No,No
DIRSTUDIO-1,0.6.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,0.7.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,0.8.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,0.8.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.0.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.0.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.1.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.2.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.3.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.5.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.5.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.5.2,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,1.5.3,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M1 (2.0.0.v20120111),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M2 (2.0.0.v20120127),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M3 (2.0.0.v20120224),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M4 (2.0.0.v20130125),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M5 (2.0.0.v20130131),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M6 (2.0.0.v20130308),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M7 (2.0.0.v20130517),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M8 (2.0.0.v20130628),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M9 (2.0.0.v20150606-M9),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M10 (2.0.0.v20151221-M10),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M12,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M13,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,2.0.0-M14,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-1,null,No,No,No,No,No,No
DIRSTUDIO-69,0.6.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,0.7.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,0.8.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,0.8.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.0.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.0.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.1.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.2.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.3.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.5.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.5.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.5.2,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,1.5.3,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-69,2.0.0-M1 (2.0.0.v20120111),No,No,No,No,No,No
DIRSTUDIO-74,0.6.0,No,No,No,No,No,Yes
DIRSTUDIO-74,0.7.0,No,No,No,No,No,Yes
DIRSTUDIO-74,0.8.0,No,No,No,No,No,Yes
DIRSTUDIO-74,0.8.1,No,No,No,No,No,Yes
DIRSTUDIO-74,1.0.0,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.0.1,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.1.0,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.2.0,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.3.0,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.4.0,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.5.0,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.5.1,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.5.2,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,1.5.3,No,No,Yes,Yes,Yes,Yes
DIRSTUDIO-74,2.0.0-M1 (2.0.0.v20120111),No,No,No,No,No,No
DIRSTUDIO-82,0.6.0,Yes,Yes,Yes,Yes,Yes,No
DIRSTUDIO-82,0.7.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,0.8.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,0.8.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.0.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.0.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.1.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.2.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.3.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.4.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.5.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.5.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.5.2,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.5.3,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,2.0.0-M1 (2.0.0.v20120111),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,2.0.0-M2 (2.0.0.v20120127),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,2.0.0-M3 (2.0.0.v20120224),Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,2.0.0-M4 (2.0.0.v20130125),No,No,No,No,No,No
DIRSTUDIO-84,0.6.0,Yes,Yes,Yes,Yes,Yes,No
DIRSTUDIO-84,0.7.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-84,0.8.0,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-84,0.8.1,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-84,1.0.0,Yes,Yes,Yes,Yes,Yes,Yes
