Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-376,16,0.23.0,330,4,No
QPIDJMS-376,17,0.24.0,245,0,No
QPIDJMS-376,18,0.25.0,201,0,No
QPIDJMS-376,19,0.26.0,186,0,No
QPIDJMS-376,20,0.27.0,156,0,No
QPIDJMS-376,21,0.28.0,117,0,No
QPIDJMS-376,22,0.29.0,78,0,No
QPIDJMS-376,23,0.30.0,40,0,No
QPIDJMS-376,24,0.31.0,15,0,Yes
QPIDJMS-130,1,0.1.0,210,233,No
QPIDJMS-130,2,0.2.0,152,233,No
QPIDJMS-130,3,0.3.0,123,53,No
QPIDJMS-130,4,0.4.0,57,53,No
QPIDJMS-130,5,0.5.0,45,53,No
QPIDJMS-130,6,0.6.0,3,21,Yes
QPIDJMS-251,1,0.1.0,666,957,No
QPIDJMS-251,2,0.2.0,608,930,No
QPIDJMS-251,3,0.3.0,579,881,No
QPIDJMS-251,4,0.4.0,513,881,No
QPIDJMS-251,5,0.5.0,501,597,No
QPIDJMS-251,6,0.6.0,459,239,No
QPIDJMS-251,7,0.7.0,389,212,No
QPIDJMS-251,8,0.8.0,329,212,No
QPIDJMS-251,9,0.9.0,277,197,No
QPIDJMS-251,10,0.10.0,197,155,No
QPIDJMS-251,11,0.11.0,127,146,No
QPIDJMS-251,12,0.11.1,102,87,Yes
QPIDJMS-372,1,0.1.0,1103,232,No
QPIDJMS-372,2,0.2.0,1045,232,No
QPIDJMS-372,3,0.3.0,1016,232,No
QPIDJMS-372,4,0.4.0,950,232,No
QPIDJMS-372,5,0.5.0,938,232,No
QPIDJMS-372,6,0.6.0,896,232,No
QPIDJMS-372,7,0.7.0,826,232,No
QPIDJMS-372,8,0.8.0,766,232,No
QPIDJMS-372,9,0.9.0,714,232,No
QPIDJMS-372,10,0.10.0,634,232,No
QPIDJMS-372,11,0.11.0,564,232,No
QPIDJMS-372,12,0.11.1,539,232,No
QPIDJMS-372,13,0.20.0,431,232,No
QPIDJMS-372,14,0.21.0,377,232,No
QPIDJMS-372,15,0.22.0,340,232,No
QPIDJMS-372,16,0.23.0,315,232,No
QPIDJMS-372,17,0.24.0,230,232,No
QPIDJMS-372,18,0.25.0,186,232,No
QPIDJMS-372,19,0.26.0,171,232,No
QPIDJMS-372,20,0.27.0,141,232,No
QPIDJMS-372,21,0.28.0,102,232,No
QPIDJMS-372,22,0.29.0,63,232,No
QPIDJMS-372,23,0.30.0,25,232,No
QPIDJMS-372,24,0.31.0,0,0,Yes
QPIDJMS-66,1,0.1.0,77,41,No
QPIDJMS-66,2,0.2.0,19,2,Yes
QPIDJMS-65,1,0.1.0,74,12,No
QPIDJMS-65,2,0.2.0,16,4,Yes
QPIDJMS-63,1,0.1.0,74,251,No
QPIDJMS-63,2,0.2.0,16,15,Yes
QPIDJMS-62,1,0.1.0,74,120,No
QPIDJMS-62,2,0.2.0,16,120,Yes
QPIDJMS-60,1,0.1.0,71,22,No
QPIDJMS-60,2,0.2.0,13,0,Yes
QPIDJMS-407,1,0.1.0,1233,1224,No
QPIDJMS-407,2,0.2.0,1175,1202,No
QPIDJMS-407,3,0.3.0,1146,1189,No
QPIDJMS-407,4,0.4.0,1080,1178,No
QPIDJMS-407,5,0.5.0,1068,1156,No
QPIDJMS-407,6,0.6.0,1026,1080,No
QPIDJMS-407,7,0.7.0,956,1048,No
QPIDJMS-407,8,0.8.0,896,1048,No
QPIDJMS-407,9,0.9.0,844,894,No
QPIDJMS-407,10,0.10.0,764,820,No
QPIDJMS-407,11,0.11.0,694,804,No
QPIDJMS-407,12,0.11.1,669,770,No
QPIDJMS-407,13,0.20.0,561,747,No
QPIDJMS-407,14,0.21.0,507,654,No
